"LSOA11","area_supergroup","area_group","gas_centile","elec_centile","drive_centile","median_household_income","mean_household.size","RUC11","acc_town_p15min_PT_walk","Crr_EE","postcodes"
"E01029460","5 Industrious communities","5e Primary sector workers",75,73,81,"32630",2.2,"Urban city and town",100,69.9559118236473,"ST145AA, ST145AU, ST147LN, ST147QE, ST148AA, ST148AF, ST148AG, ST148AJ, ST148AN, ST148AP, ST148AQ, ST148AR, ST148AT, ST148AU, ST148AW, ST148AX, ST148AZ, ST148BA, ST148BB, ST148BD, ST148BE, ST148BF, ST148BG, ST148BH, ST148BJ, ST148BL, ST148BP, ST148BQ, ST148BS, ST148BT, ST148BX, ST148BY, ST148BZ, ST148DY, ST148DZ, ST148EJ, ST148EL, ST148EN, ST148ES, ST148ET, ST148EU, ST148EW, ST148FA, ST148FB, ST148FD, ST148GB, ST148HA, ST148HD, ST148HE, ST148HF, ST148HJ, ST148HL, ST148HN, ST148HP, ST148HT, ST148HU, ST148HX, ST148HY, ST148JA, ST148JB, ST148JD, ST148JE, ST148JF, ST148JG, ST148JL, ST148JN, ST148JR, ST148JU, ST148NE, ST148PY, ST148QX, ST148SJ, ST148SL, ST148SP, ST148TE, ST148TH, ST148TY, ST148TZ, ST148UA, ST148UB, ST148XF, ST148XG, ST148XH, ST148XU, ST148XZ, ST148YA, ST148YQ, ST149AQ, ST149BR, ST149BS, ST149BX, ST149BZ, ST149DA, ST149DD, ST149DE"
"E01010109","8 Suburban living","8c Comfortable suburbia",72,85,81,"35998",2.5,"Urban major conurbation",75.929203539823,71.7198795180723,"B26 3AW, B26 3BY, B26 3QD, B26 3QE, B26 3QJ, B26 3QL, B26 3QN, B26 3QR, B26 3QS, B26 3QT, B26 3QW, B26 3QY, B26 3QZ, B26 3RF, B26 3RT, B26 3RY, B37 7BQ, B37 7BX, B37 7BY, B37 7DA, B37 7DR, B37 7DT, B37 7DU, B37 7DW, B37 7DX, B37 7EA, B37 7EB, B37 7ED, B37 7EE, B37 7EG, B37 7EQ, B37 7ER, B37 7ES, B37 7ET, B37 7EU, B37 7EX, B37 7EY, B37 7FE, B37 7FP, B37 7FW, B37 7FZ, B37 7GN, B37 7GY, B37 7HB, B37 7HD, B37 7HE, B37 7HF, B37 7HQ, B37 7JE, B37 7NW, B37 7XH, B37 7XJ, B37 7XN, B37 7XZ, B37 7YD, B37 7YG, B37 7YH, B37 7YN, B37 7YP, B40 1AB, B40 1NT, B40 1PA, B40 1PJ, B40 1PP, B40 1PQ, B40 1PS, B40 1PU, B40 1PW, B40 1QA, B40 1QB, B46 3HX, B92 0DB, B92 0DN, B92 0DP, B92 0DR, B92 0DS, B92 0DT, B92 0DX, B92 0EB, B92 0ED, B92 0EH, B92 0EP, B92 0HJ, CV7 7HL, CV7 7TL"
"E01022573","3 Ethnically diverse professionals","3a Achieving neighbourhoods",71,82,81,"42246",2.3,"Urban city and town",100,68.4045138888889,"GU341EQ, GU341FH, GU341FU, GU341PA, GU341PB, GU341RU, GU341RX, GU341TB, GU341TD, GU342FH, GU342LZ, GU342NQ, GU342PH, GU342PJ, GU342PP, GU342PQ, GU342PR, GU342PU, GU342PX, GU342QA, GU342QD, GU342QE, GU342QF, GU342QG, GU342QH, GU342QJ, GU342QL, GU342QQ, GU342QR, GU342QU, GU342QW, GU342RQ, GU342RR, GU342RS, GU342RT, GU342RU, GU342RX, GU342RY, GU342RZ, GU342SA, GU342SB, GU342SD, GU342SE, GU342SF, GU342SG, GU342SH, GU342SJ, GU342SL, GU342SN, GU342SP, GU342SQ, GU342SR, GU342SS, GU342ST, GU342SU, GU342SW, GU342SX, GU342SY, GU342SZ, GU342TA, GU342TB, GU342TD, GU342TE, GU342TF, GU342TG, GU342TL, GU342TN, GU342TP, GU342TQ, GU342TS, GU342TT, GU342TU, GU342TW, GU342TX, GU342TY, GU342TZ, GU342UA, GU342UD, GU342UF, GU342UH, GU342UR, GU342YT, GU342YU, GU342YX, GU342YY"
"E01005882","8 Suburban living","8a Affluent communities",94,77,80,"51042",2.6,"Urban major conurbation",73.4020618556701,64.0227272727273,"SK6 6DL, SK6 6DN, SK6 6DW, SK6 6GD, SK6 6HD, SK6 6HE, SK6 6HF, SK6 6HG, SK6 6HH, SK6 6HJ, SK6 6HL, SK6 6HN, SK6 6HQ, SK6 6JP, SK6 6JR, SK6 6LT, SK6 6ND, SK6 6NE, SK6 6NF, SK6 6NH, SK6 6NJ, SK6 6NL, SK6 6NP, SK6 6NQ, SK6 6NR, SK6 6NT, SK6 6NU, SK6 6NW, SK6 6XN, SK6 6XP"
"E01023442","3 Ethnically diverse professionals","3d Households in terraces and flats",87,89,80,"46648",2.6,"Urban city and town",100,74.2920353982301,"CM233FD, CM233FE, CM233GW, CM235FD, CM235FH, CM235GN, CM235GP, CM235GY, CM235JH, CM235JJ, CM235JP, CM235JQ, CM235JR, CM235JT, CM235JX, CM235JY, CM235LA, CM235LB, CM235LD, CM235LE, CM235LJ, CM235LL, CM235LN, CM235LP, CM235LS, CM235LT, CM235LU, CM235LW, CM235LX, CM235LZ, CM235NP, CM235NR, CM235NT, CM235NU, CM235NW, CM235NX, CM235PR, CM235PW, CM235PX, CM235PZ, CM235TB"
"E01023451","3 Ethnically diverse professionals","3a Achieving neighbourhoods",86,78,80,"51757",2.3,"Urban city and town",88.125,67.2822429906542,"CM232AE, CM232AG, CM232AH, CM232AJ, CM232AL, CM232AP, CM232AR, CM232AS, CM232AT, CM232AU, CM232BG, CM232BH, CM232BJ, CM232BL, CM232BN, CM232BP, CM232BQ, CM232BS, CM232BT, CM232BW, CM232BY, CM232BZ, CM232DA, CM232DB, CM232DD, CM232DE, CM232DF, CM232DG, CM232DS, CM232DT, CM232DU, CM232DY, CM232DZ, CM232EA, CM232EB, CM232FP, CM232GF, CM232GT, CM232HZ, CM232TH, CM232TU, CM232TX, CM232UG, CM235AA, CM235AG, CM235AQ, CM235AR, CM235AS, CM235DE, CM235DH, CM235DJ, CM235DR, CM235EA, CM235EB, CM235JA, CM235PP"
"E01028708","3 Ethnically diverse professionals","3c Highly qualified professionals",80,88,80,"35850",2.3,"Urban city and town",86.5168539325843,64.5833333333333,"OX2 9BH, OX2 9BL, OX2 9BN, OX2 9BT, OX2 9BW, OX2 9BY, OX2 9DB, OX2 9DE, OX2 9DF, OX2 9DG, OX2 9DH, OX2 9DN, OX2 9DQ, OX2 9FQ, OX2 9FY, OX2 9JJ, OX2 9LU, OX2 9NE, OX2 9NF, OX2 9NG, OX2 9NH, OX2 9NJ, OX2 9NL, OX2 9NN, OX2 9NP, OX2 9NQ, OX2 9NR, OX2 9NS, OX2 9NT, OX2 9NU, OX2 9NW, OX2 9NX, OX2 9NY, OX2 9NZ, OX2 9PA, OX2 9PB, OX2 9QE, OX2 9QG, OX2 9QQ, OX2 9SU, OX2 9TA, OX2 9TX, OX294BJ, OX294BL, OX294BY, OX294BZ, OX294DA, OX294DU, OX294JH"
"E01020399","2 Countryside living","2a Ageing rural neighbourhoods",78,70,80,"38975",2.4,"Urban city and town",94.1943127962085,65.4655172413793,"BH217LT, BH217LX, BH217LY, BH217NA, BH217NB, BH228FA, BH228HS, BH228HT, BH228JA, BH228JH, BH228JL, BH228JN, BH228JP, BH228JR, BH228JS, BH228JT, BH228JU, BH228JW, BH228JX, BH228JY, BH228JZ, BH228LE, BH228LF, BH228LG, BH228LJ, BH228LN, BH228QX, BH228QY, BH228ST, BH228SU, BH228TB, BH228TD, BH229AA, BH229AB, BH229AD, BH229AE, BH229AF, BH229AN, BH229AP, BH229AR, BH229AS, BH229AW, BH229BE, BH229BP, BH229BU, BH229BX, BH229DE, BH229DG, BH229DJ, BH229DN, BH229DP, BH229DR, BH229DT, BH229DU, BH229DW, BH229DX, BH229DY, BH229DZ, BH229EA, BH229EB, BH229ED, BH229EE, BH229EF, BH229EG, BH229EH, BH229EJ, BH229EL, BH229EQ, BH229ER, BH229ES, BH229FJ, BH229FR, BH229FS, BH229FT, BH229FU, BH229FW, BH229FX, BH229FY"
"E01019464","8 Suburban living","8b Ageing suburbanites",77,71,80,"39104.5",2.5,"Urban minor conurbation",100,70.7110609480813,"DE7 6AP, DE7 6DP, DE7 6DS, DE7 6DT, DE7 6DU, DE7 6DW, DE7 6DX, DE7 6DY, DE7 6DZ, DE7 6EA, DE7 6EE, DE7 6EG, DE7 6EH, DE7 6EP, DE7 6EQ, DE7 6ER, DE7 6ES, DE7 6JD, DE7 6JS, DE7 6JT, DE7 6JX, DE7 6JZ, DE7 6LZ, DE7 6NW, DE7 6PF, DE7 6PH, DE7 6PL, DE7 6PQ, DE7 6PR, DE7 6PT, DE7 6PU, DE7 6PW, DE7 6PX, DE7 6PY, DE757GY, DE757NW, DE757QP, DE757QY, DE757QZ, DE757RA, DE757RG, DE757RJ, DE757RL, DE757RZ, DE757SE, DE757SF, DE757SG, DE757SJ, DE757SN, DE757SP, DE757SW, DE757SY, DE757TG, DE757TJ, DE757TP, DE757TY, DE757TZ, DE757UE, DE757UR, DE757XB, DE757XD, DE757XE"
"E01021590","8 Suburban living","8c Comfortable suburbia",73,80,80,"50009.5",2.5,"Urban city and town",100,64.6186440677966,"CM1 4BX, CM1 4BY, CM1 4DB, CM1 4DE, CM1 4DQ, CM1 4XN, CM1 4XU, CM1 4XW, CM1 4XX, CM1 4YA, CM1 4YB, CM1 4YD, CM1 4YE, CM1 4YF, CM1 4YG, CM1 4YJ, CM1 4YL, CM1 4YP, CM1 4YQ"
"E01009066","3 Ethnically diverse professionals","3b Asian traits",99,86,79,"51153",2.5,"Urban major conurbation",100,70.4798464491363,"B17 8BB, B17 8BF, B17 8BH, B17 8BJ, B17 8BN, B17 8BP, B17 8BQ, B17 8BS, B17 8DE, B17 8DG, B17 8DH, B17 8DU, B17 8PB, B17 8PD, B17 8PR, B17 8PS, B17 8PT, B17 8PU, B17 8PX, B17 8QA, B17 8QB, B17 8QL, B17 8QN, B17 8QP, B17 8QQ, B17 8QR, B17 8QS, B17 8QW, B17 9BP, B17 9BS, B17 9BW, B17 9DG, B17 9DQ, B17 9EJ, B17 9HT, B17 9HU"
"E01030341","3 Ethnically diverse professionals","3c Highly qualified professionals",98,92,79,"82155",2.4,"Urban major conurbation",79.1793313069909,69.3250517598344,"KT121HW, KT139DD, KT139DF, KT139GX, KT139JA, KT139JB, KT139JD, KT139JF, KT139JG, KT139JH, KT139JJ, KT139JP, KT139JQ, KT139JS, KT139LD, KT139LJ, KT139LL, KT139LN, KT139LP, KT139LR, KT139LS, KT139LT, KT139LU, KT139LW, KT139LX, KT139LZ, KT139QN, KT139QR, KT139QX, KT139QY, KT139RD, KT139RE, KT139RF, KT139RG, KT139RH, KT139RJ, KT139RN, KT139RP, KT139RQ, KT139RR, KT139RS, KT139RT, KT139RW, KT139RX, KT139RY, KT139RZ, KT139SA, KT139SB, KT139SD, KT139SE, KT139SF, KT139SH, KT139TB, KT139TH, KT139TJ, KT139TL, KT139TT, KT139ZD"
"E01016699","3 Ethnically diverse professionals","3c Highly qualified professionals",95,90,79,"54159.5",2.3,"Urban city and town",83.609022556391,64.8292682926829,"RG402AF, RG402AS, RG402AT, RG402AU, RG402BD, RG402BJ, RG402BN, RG402BQ, RG402BS, RG402BW, RG402DA, RG402DB, RG402DD, RG402DE, RG402DG, RG402DH, RG402DL, RG402DN, RG402DT, RG402DY, RG402HG, RG402LW, RG402LZ, RG402NJ, RG402NN, RG402NP, RG402NS, RG402NT, RG402NU, RG402NW, RG402NX, RG403EP, RG403ER, RG403ET, RG403EU, RG403EY, RG403FF, RG403HG, RG403JA, RG403JB, RG403JX, RG412AL, RG412EL, RG412EN, RG412ES, RG412EW, RG412HQ, RG412NU, RG412NX, RG412NY, RG412NZ, RG412PA, RG412PB, RG412PD, RG412PE, RG412PF, RG412QP, RG412QR, RG412RZ, RG412WY"
"E01005468","8 Suburban living","8c Comfortable suburbia",91,76,79,"40784",2.5,"Urban major conurbation",82.890365448505,71.5877192982456,"OL112AT, OL112AU, OL112AX, OL112AZ, OL112BL, OL112BN, OL112BS, OL112UR, OL164AG, OL164FU, OL164GB, OL164GE, OL164GF, OL164GG, OL164NR, OL164NY, OL164NZ, OL164PU, OL164PY, OL164QA, OL164QB, OL164QD, OL164QH, OL164QL, OL164QQ, OL164QY, OL164QZ, OL164RH, OL164RL, OL164RN, OL164RT, OL164RU, OL164RW, OL164RX, OL164RY, OL164RZ, OL164SA, OL164SB, OL164SD, OL164SE, OL164SF, OL164SG, OL164SH, OL164SJ, OL164SQ, OL164SW, OL2 6UR, OL2 6US"
"E01017921","3 Ethnically diverse professionals","3b Asian traits",89,81,79,"39855.5",2.5,"Urban city and town",100,63.9019138755981,"HP135BD, HP135BE, HP135BG, HP135BL, HP135BN, HP135BP, HP135BW, HP135BY, HP135BZ, HP135FE, HP135FF, HP135FG, HP135LH, HP135LJ, HP135NS, HP135NT, HP135NU, HP135NX, HP135NY, HP135NZ, HP135PA, HP135PB, HP135PD, HP135PE, HP135PF, HP135PL, HP135PN, HP135PQ, HP135PR, HP135PY, HP135PZ, HP135QA, HP135QB, HP135QD, HP135QE, HP135QF, HP135QG, HP135QH, HP135QJ, HP135QL, HP135QQ, HP136QT, HP136XD"
"E01017802","3 Ethnically diverse professionals","3a Achieving neighbourhoods",86,78,79,"33719",2.4,"Urban city and town",61.1267605633803,66.4625668449198,"HP9 1BE, HP9 1BG, HP9 1BH, HP9 1BJ, HP9 1BL, HP9 1BN, HP9 1BP, HP9 1BQ, HP9 1BS, HP9 1BT, HP9 1BW, HP9 1DG, HP9 1DH, HP9 1DJ, HP9 1DL, HP9 1DP, HP9 1DQ, HP9 1DR, HP9 1DS, HP9 1DT, HP9 1DU, HP9 1DX, HP9 1DY, HP9 1GQ, HP9 1JS, HP9 1RJ, HP9 1UE, HP9 1UF, HP9 1UH"
"E01023893","3 Ethnically diverse professionals","3b Asian traits",86,74,79,"37901",2.3,"Urban major conurbation",62.0879120879121,68.6596385542169,"WD250AF, WD250DD, WD250DG, WD250DJ, WD250DL, WD250DN, WD250DP, WD250DT, WD250DU, WD250DW, WD250DY, WD250DZ, WD250EA, WD250EB, WD250ED, WD250FD, WD250JR, WD250LD, WD250LE, WD250LF, WD250LH, WD250NA, WD250ND, WD250NE, WD250NF, WD250NG, WD250NH, WD250NJ, WD250NL, WD250NP, WD250NQ, WD250NZ, WD250RN, WD250RP, WD250TA, WD250TB, WD250TT, WD250TU, WD250TX, WD259BJ, WD259LA, WD259LB, WD259LD, WD259LG, WD259LH"
"E01018491","8 Suburban living","8b Ageing suburbanites",86,70,79,"37253",2.3,"Urban city and town",100,64.4937888198758,"CW2 6QT, CW2 8HA, CW2 8HB, CW2 8HD, CW2 8HE, CW2 8HF, CW2 8HH, CW2 8HJ, CW2 8HL, CW5 6EN, CW5 6EQ, CW5 6ND, CW5 6NG, CW5 6NJ, CW5 6NL, CW5 6NN, CW5 6NP, CW5 6NR, CW5 6NS, CW5 6NT, CW5 6NU, CW5 6NW, CW5 6NY, CW5 6QD, CW5 6QP, CW5 6QQ, CW5 6QS, CW5 6QT, CW5 6QU, CW5 6QW, CW5 6QX, CW5 6RA, CW5 6RH, CW5 6RJ, CW5 6RP, CW5 6RR, CW5 6SQ, CW5 6SR"
"E01016206","3 Ethnically diverse professionals","3c Highly qualified professionals",85,82,79,"53624",2.4,"Urban city and town",100,68.995145631068,"RG456AZ, RG456DD, RG456DE, RG456DF, RG456DG, RG456DH, RG456DJ, RG456DL, RG456DN, RG456DQ, RG456DR, RG456DS, RG456DT, RG456DW, RG456DY, RG456EA, RG456ED, RG456EE, RG456EG, RG456EH, RG456EJ, RG456EL, RG456EN, RG456ER, RG456GT, RG456GY, RG456HB, RG456JH, RG456JL, RG456LS, RG456NT, RG456NU, RG456NX, RG456NY, RG456NZ, RG456PA, RG456PD, RG456PY, RG457AS, RG457BU, RG457BX, RG457LP, RG457LR, RG457NE, RG457NH, RG457NJ, RG457NL, RG457NN, RG457NQ, RG457NR, RG457NT, RG457NU, RG457NW, RG457PA, RG457PB, RG457PD, RG457PE, RG457QH"
"E01030997","8 Suburban living","8a Affluent communities",85,81,79,"42455",2.2,"Urban city and town",52.4390243902439,63.8481481481481,"GU228SA, GU228SF, GU228SH, GU228SP, GU228SU, GU228TA, GU228TD, GU228TE, GU228TF, GU228TG, GU228TH, GU228TJ, GU228TL, GU228TN, GU228TP, GU228TQ, GU228TR, GU228TS, GU228TW, GU228TX, GU228TY, GU228UA, GU228UB, GU228UD, GU228UE, GU228UP, GU228UR, GU228UT, GU228UX, GU228UZ, GU228XA, GU228XB, GU228XD, GU228XF, GU228XG, GU228XH, GU228XJ, GU228XL, GU228XQ, GU228XR, GU228XT, GU228XW, GU236QU, GU236QW"
"E01022504","3 Ethnically diverse professionals","3a Achieving neighbourhoods",85,76,79,"48162",2.3,"Urban city and town",74.9122807017544,73.8471849865952,"RG213AT, RG213AU, RG213AW, RG213AX, RG213BP, RG213BS, RG213BY, RG213ER, RG213ES, RG213EY, RG213EZ, RG213FB, RG213FG, RG213HD, RG213HE, RG213HF, RG213HG, RG213HH, RG213HJ, RG213HL, RG213HP, RG213HQ, RG213HS, RG213HT, RG213HU, RG213HX, RG213HZ, RG213JA, RG213JG, RG213JJ, RG213JN, RG213JQ, RG213JT, RG213JU, RG213JW, RG213PH, RG224BS, RG224BT, RG224BU, RG224BX, RG224BY"
"E01023455","3 Ethnically diverse professionals","3c Highly qualified professionals",81,80,79,"48015.5",2.4,"Urban city and town",56.5371024734982,69.2172131147541,"CM232GE, CM232ND, CM232NF, CM232NH, CM232NJ, CM232NL, CM232NT, CM232NU, CM232NX, CM232PA, CM232PB, CM232PD, CM232PE, CM232US, CM233QR, CM233TQ, CM234BT, CM234HE, CM234HF, CM234HG, CM234HH, CM234HJ, CM234HQ, CM234HW, CM234LH, CM234LL, CM234LN, CM234LZ"
"E01030681","3 Ethnically diverse professionals","3a Achieving neighbourhoods",77,86,79,"44211",2.4,"Urban major conurbation",60.6886657101865,65.1835443037975,"KT153AA, KT153AB, KT153AD, KT153AF, KT153AG, KT153AH, KT153AJ, KT153AL, KT153AP, KT153AQ, KT153AR, KT153AS, KT153AT, KT153AU, KT153AW, KT153BB, KT153BF, KT153JT, KT153JU, KT153JX, KT153JY, KT153JZ, KT153LA, KT153LB, KT153LD, KT153LE, KT153LF, KT153LG, KT153LH, KT153LJ, KT153LL, KT153LN, KT153LP, KT153LQ, KT153LW, KT153LX, KT153LY, KT153ND, KT153NF, KT153NG, KT153NL, KT153NP, KT153NW"
"E01030648","3 Ethnically diverse professionals","3c Highly qualified professionals",72,75,79,"56834.5",2.5,"Urban major conurbation",100,64.311797752809,"KT151BH, KT151FB, KT151QA, KT151QD, KT151QG, KT151QH, KT151QJ, KT151QL, KT151QN, KT151QQ, KT151QR, KT151QT, KT151QU, KT151QW, KT151QX, KT151QY, KT151QZ, KT151RD, KT151RE, KT151RJ, KT151RT, KT151SE, KT151SG, KT151SJ, KT151SQ, KT151TA, KT151TB, KT151TD, KT151TE, KT151TF, KT151UD, KT151UF, KT151UJ, KT151UL, KT151UN, KT151UW, KT152FD, KT152UG"
"E01010691","8 Suburban living","8a Affluent communities",100,90,78,"46553",2.3,"Urban city and town",60.5067064083458,64.5477707006369,"LS298AH, LS298FD, LS298FH, LS298FJ, LS298FN, LS298JB, LS298PU, LS298QA, LS298QB, LS298QD, LS298QE, LS298QF, LS298QG, LS298QH, LS298QJ, LS298QL, LS298QN, LS298QP, LS298QQ, LS298QR, LS298QU, LS298QW, LS298RB, LS298RD, LS298RF, LS298RH, LS298RJ, LS298RL, LS298RN, LS298RP, LS298RQ, LS298RR, LS298RS, LS298RT, LS298RU, LS298RW, LS298RX, LS298SG, LS298SJ, LS298SL, LS298SQ, LS298TD, LS298TE, LS298TF, LS298TG, LS298TQ, LS298TR, LS298TS, LS298TT, LS298TU, LS298TX, LS298UB, LS298UD, LS298UE, LS298UF, LS298UX"
"E01024462","3 Ethnically diverse professionals","3c Highly qualified professionals",99,93,78,"52360",2.5,"Urban city and town",80.2612481857765,64.2867132867133,"TN131PH, TN131PQ, TN131PS, TN131PT, TN131PZ, TN131QB, TN131QE, TN131QH, TN131QJ, TN131QL, TN131QP, TN131QQ, TN131QR, TN131QS, TN131QT, TN131QU, TN131QX, TN131QZ, TN131RF, TN131RG, TN131RH, TN131RJ, TN131RL, TN131RN, TN131RP, TN131RQ, TN131RR, TN131RS, TN131RT, TN131RU, TN131RX, TN131SJ, TN131SL, TN131SN, TN131SP, TN131SQ, TN131SR, TN131SS, TN131ST, TN131SU, TN131SY, TN131TA, TN131TD, TN131TL, TN131TN"
"E01030348","3 Ethnically diverse professionals","3c Highly qualified professionals",98,99,78,"68561",2.4,"Urban major conurbation",100,66.6921241050119,"KT130AT, KT130AU, KT130BE, KT130BS, KT130BU, KT130BY, KT130BZ, KT130DA, KT130DB, KT130DE, KT130DF, KT130DG, KT130DH, KT130DL, KT130DN, KT130DP, KT130DQ, KT130DR, KT130DS, KT130DT, KT130DW, KT130DX, KT130DZ, KT130GN, KT130JH, KT130JP, KT130JW, KT130JY, KT130JZ, KT130LZ, KT130NB, KT130PF, KT130QG, KT130QH, KT130QJ, KT130QL, KT130QQ, KT130QX, KT130QY, KT130RA, KT130RB, KT130RD, KT130RE, KT130RF, KT130RG, KT130RN, KT130RQ, KT130SB, KT130SN, KT130SP, KT130SU, KT130UA, KT130UB, KT130UD, KT130UE"
"E01023111","3 Ethnically diverse professionals","3c Highly qualified professionals",95,89,78,"50058",2.3,"Urban city and town",100,71.4291845493562,"GU146PW, GU146QN, GU146QW, GU146RD, GU146RF, GU146RG, GU146RH, GU146RJ, GU146RL, GU146RQ, GU146SB, GU146SE, GU146SG, GU146SQ, GU146ST, GU146SU, GU146TA, GU146TZ, GU147AA, GU147AB, GU147AD, GU147AE, GU147AF, GU147AG, GU147AH, GU147AS, GU147AT, GU147AU, GU147AX, GU147AY, GU147BA, GU147BE, GU147BG, GU147BH, GU147BQ, GU147DS, GU147EU, GU147EX, GU147EY, GU147GP, GU147GQ, GU147GR, GU147GT, GU147HR, GU147JH, GU147JQ"
"E01006372","8 Suburban living","8a Affluent communities",95,86,78,"48296",2.4,"Urban major conurbation",100,64.2138157894737,"WN1 2LT, WN1 2NG, WN1 2NT, WN1 2NY, WN1 2NZ, WN1 2PA, WN1 2PB, WN1 2PD, WN1 2PE, WN1 2PF, WN1 2PN, WN1 2PR, WN1 2PS, WN1 2PT, WN1 2PU, WN1 2PX, WN1 2PY, WN1 2QH, WN1 2QJ, WN1 2QL, WN1 2QN, WN1 2QQ, WN1 2QW, WN1 2QY, WN1 2QZ, WN1 2RA, WN1 2RB, WN1 2RD, WN1 2RE, WN1 2RF, WN1 2RG, WN1 2RH, WN1 2RJ, WN1 2RL, WN1 2RN, WN1 2RP, WN1 2RQ, WN1 2RR, WN1 2RS, WN1 2RT, WN1 2RW, WN1 2RY, WN1 2RZ, WN1 2SA, WN1 2SD, WN1 2SH, WN1 2SL, WN1 2SP, WN1 2SW, WN1 2TB"
"E01028594","3 Ethnically diverse professionals","3c Highly qualified professionals",94,82,78,"53189",2.3,"Urban city and town",100,68.4578005115089,"OX2 7FZ, OX2 7RF, OX2 8AF, OX2 8BF, OX2 8BT, OX2 8BX, OX2 8DR, OX2 8DS, OX2 8DT, OX2 8DU, OX2 8DX, OX2 8DY, OX2 8DZ, OX2 8EA, OX2 8EB, OX2 8ED, OX2 8EE, OX2 8EF, OX2 8EG, OX2 8EH, OX2 8EJ, OX2 8EL, OX2 8EN, OX2 8EQ, OX2 8ET, OX2 8EU, OX2 8EX, OX2 8EY, OX2 8FA, OX2 8FE, OX2 8HH, OX2 8HN, OX2 8HP, OX2 8HR, OX2 8HS, OX2 8HT, OX2 8HU, OX2 8HW, OX2 8HX, OX2 8HY, OX2 8HZ, OX2 8JA, OX2 8JB, OX2 8JD, OX2 8JE, OX2 8JF, OX2 8JG, OX2 8JH, OX2 8JJ, OX2 8JL, OX2 8JN, OX2 8JP, OX2 8JQ, OX2 8JU, OX2 8JW, OX2 8JZ, OX2 8LB, OX2 8LG, OX2 8LL, OX2 8LP, OX2 8LQ, OX2 8TA"
"E01025915","8 Suburban living","8a Affluent communities",92,76,78,"44296",2.2,"Urban city and town",100,65.1717451523546,"LE651AA, LE651AB, LE651AL, LE651AN, LE651AP, LE651AQ, LE651AU, LE651AW, LE651BB, LE651BE, LE651BF, LE651BG, LE651BH, LE651BJ, LE651BL, LE651BP, LE651BQ, LE651BR, LE651BT, LE651BW, LE651BY, LE651BZ, LE651DD, LE651DE, LE651DF, LE651DZ, LE651ED, LE651EE, LE651EF, LE651ES, LE651ET, LE651EY, LE651FL, LE651FY, LE651GB, LE651HF, LE651LF, LE651TB, LE651TW, LE651TZ, LE651US, LE651WX, LE651WY, LE651WZ, LE651XB, LE651XD, LE651XP, LE651YD, LE651YN, LE651YZ, LE651ZE, LE652UQ, LE652YZ, LE652ZG, LE652ZH, LE659AE, LE659BA, LE659BH, LE659BJ, LE659BZ, LE659DR, LE659DS, LE659ED, LE659EJ, LE659EL, LE659EN, LE659EP, LE659ET, LE659EU, LE659EW, LE659EX, LE659EY, LE659EZ, LE659FA"
"E01028741","3 Ethnically diverse professionals","3c Highly qualified professionals",87,76,78,"55986.5",2.6,"Urban city and town",100,70.1605633802817,"OX1 5AA, OX2 0LJ, OX2 0LN, OX2 0LR, OX2 0LY, OX2 0LZ, OX2 0NA, OX2 0NB, OX2 9AP, OX2 9AR, OX2 9AS, OX2 9AT, OX2 9AU, OX2 9AX, OX2 9AY, OX2 9AZ, OX2 9BA, OX2 9BD, OX2 9BG, OX2 9DS, OX2 9EG, OX2 9EH, OX2 9EQ, OX2 9FE, OX2 9FU, OX2 9GE, OX2 9GJ, OX2 9GL, OX2 9GN, OX2 9GP, OX2 9GQ, OX2 9GR, OX2 9GS, OX2 9GW, OX2 9GX, OX2 9GY"
"E01021761","3 Ethnically diverse professionals","3c Highly qualified professionals",82,80,78,"46027",2.4,"Urban city and town",100,67.5351812366738,"CM164PZ, CM164QB, CM164QE, CM164QF, CM164QH, CM164QJ, CM164QQ, CM164RA, CM166BD, CM166FA, CM166FD, CM166FE, CM166FF, CM166FG, CM166FH, CM166HL, CM166LA, CM166LB, CM166LD, CM166LE, CM166LF, CM166LG, CM166LH, CM166LJ, CM166LL, CM166LP, CM166LQ, CM166LR, CM166LS, CM166LT, CM166LU, CM166LX, CM166LY, CM166LZ, CM166NA, CM166NB, CM166ND, CM166NE, CM166NF, CM166NG, CM166NH, CM166NJ, CM166NL, CM166NR, CM166NS, CM166NX, CM166NY, CM166SA, CM166SB, CM166SD, CM166SE, CM166SF, CM166SG, CM166SH, CM166SJ, CM166SL, CM166SN, CM166SP, CM166SQ, CM166SR, CM166SS, CM166ST, CM166SU, CM166SX, CM166SY, CM166SZ, CM166TB, CM166TD, CM166TH, CM166TJ, CM166TL, CM166TN, CM166TP, CM166TS, CM166TT, CM166TU, CM166TW, CM166TY, CM166TZ, CM167QR"
